EmployeeID,Age,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,ShiftSchedule,State,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
10076,0.007850083,-0.081004225,0.02269053,-0.025934147,-0.055760037,-0.002072913,0.102934584,0,-0.06367484,-0.0097907,-0.014519244,-0.011827638,0.012672599,-0.10337261,0.07922905,-0.124518454,-0.055501997,0,0.18368272,-0.25733277,-0.006669587,-0.019426743,-0.040771216,-0.16697235,-0.012238399,-0.002474219,-0.026946902,-0.0565455,-0.018850233,0.012844654,-0.033489488,-0.1083097
10077,0.121189676,-0.073721334,-0.08374292,-0.057814047,-0.11614544,0.00864009,-0.021980066,0,-0.0331004,-0.000823321,0.020133195,0.041035503,0.015692074,0.15438163,-0.096118845,0.08203887,0.09810877,0,-0.20691115,-0.23505264,-0.00236946,0.03740482,-0.030412918,0.175982,-0.049143147,-0.012058796,-0.065864965,-0.051548477,-0.071560554,-0.013120677,-0.06665451,-0.07806591
10078,0.067335024,-0.07097753,-0.008467087,-0.004356671,-0.06203715,-0.033497307,-0.025927905,0,0.054332267,0.004754519,-0.050811645,-0.072437495,-0.056977156,0.026777236,-0.14200062,0.061816882,-0.011606874,0,-0.09256681,-0.26329726,0.002241298,0.048733707,-0.02252499,0.15830536,0.01682619,-0.025292927,-0.040164795,-0.08925999,-0.03414166,-0.002574327,-0.059640076,0.000920424
10079,-0.114099845,-0.07686733,-0.008557173,-0.0743585,-0.07391072,0.005325837,-0.087092675,0,-0.06070167,-0.026061632,-0.031783663,-0.049779635,-0.023441568,-0.36722562,0.09454271,-0.051545743,-0.08117407,0,-0.023605572,-0.20948991,4.99E-05,-0.018377835,-0.036326118,-0.17049423,-0.01484453,-0.037739392,-0.06868004,-0.049441066,-0.00873263,0.009240649,-0.053575084,-0.08379795
10080,0.2899913,-0.07665712,-0.007668972,0.023756862,-0.07067275,-0.017740477,-0.020977631,0,-0.035541877,-0.024623837,-0.003477508,0.07041045,0.031559672,0.27038106,-0.009971349,0.14965506,0.24215089,0,-0.05537995,-0.14459014,0.012133762,0.072813004,-0.021525593,0.23894979,-0.08964992,0.053591963,-0.030101146,0.02489556,0.02778316,0.014462855,-0.042049915,-0.095292754
10081,-0.06487776,-0.06465318,0.0509137,-0.05813898,-0.054461766,-0.03113388,-0.05977554,0,0.02206362,0.003537538,-0.02747841,-0.061461493,0.009647403,0.25598901,0.019510167,0.096635744,0.12287022,0,-0.033521384,-0.24300039,0.006583991,0.005700249,-0.000770519,0.1310475,0.061699886,-0.011737933,-0.028888415,-0.058957867,-0.004685581,0.017761534,-0.040779147,0.03174921
10082,-0.060750086,-0.047478475,0.012511706,-0.002325055,-0.053997997,0.053319972,-0.051124897,0,-0.058006745,-0.019381242,-0.021197677,-0.019587714,-0.061672736,-0.4092598,0.030664174,-0.121812954,-0.14219564,0,-0.059561767,0.2069645,-0.018373499,-0.01820593,-0.048926845,-0.16993472,-0.032566395,-0.03224289,-0.030297834,-0.033756465,-0.020139594,-0.053888798,-0.041490152,-0.09251371
10083,-0.09824676,-0.04061464,-0.1069268,-0.057279624,0.106267184,-0.016237607,-0.077160366,0,-0.065118,-0.004565398,-0.04296355,-0.0537414,-0.04570264,-0.29675302,-0.018586626,-0.065162964,-0.12189473,0,-0.07655823,-0.210111,-0.005771949,-0.013502536,0.08563038,-0.16126314,-0.04001488,-0.03689193,-0.023267051,-0.07837076,-0.02627586,-0.037479527,0.12642394,-0.10971026
10084,0.09171728,-0.18841353,0.020231053,-0.05016415,0.038878787,0.004472608,-0.002401986,0,-0.014095991,0.008726206,0.044187598,0.057429306,0.07353801,-0.006440043,0.030695885,-0.11338728,0.1647834,0,0.24376084,-0.32994446,-0.01950769,-0.006376959,-0.025597786,-0.14564288,0.13264678,0.039611664,0.021697983,0.27215826,0.019670324,0.017941166,-0.013534615,-0.08971686
10085,-0.16455822,0.18481226,-0.07530766,-0.044894297,-0.10937995,-0.026703527,-0.06337388,0,-0.084476754,0.015218027,-0.038906366,-0.07159999,-0.033428542,-0.08895556,-0.12092243,-0.08193151,-0.12846568,0,0.14333588,-0.24196993,-0.028612187,-0.039829113,-0.03589598,-0.15446041,-0.034362894,-0.031648956,-0.040850792,-0.06027367,-0.063072376,-0.050509676,-0.04150839,-0.11310147
10086,-0.052790184,-0.044996776,-0.12178147,-0.003934959,-0.09058139,0.012304794,0.07109469,0,-0.10427462,-0.009666074,-0.055773623,-0.075355984,-0.05600603,-0.41132337,-0.009509847,-0.1202369,-0.0608044,0,-0.058263875,0.21868415,-0.008110163,-0.024689984,-0.04742992,-0.15888222,-0.038817983,-0.041404087,-0.052531727,-0.06460516,-0.03636563,0.00700726,-0.054174066,-0.09289433
10087,0.095599554,-0.08135741,0.034510914,-0.060150754,0.14880823,0.026302863,-0.022884276,0,-0.003139534,0.002825106,0.025715945,0.02217571,0.034745406,-0.13785288,-0.043159407,-0.10526951,0.065780826,0,-0.04332894,-0.33116153,0.033292703,-0.003751509,-0.03133035,-0.12458228,-0.026162568,0.01244108,0.016853714,0.25114104,-0.021596746,0.007120887,-0.032542266,-0.09388904
10088,-0.0447984,-0.06422265,-0.06446849,0.00826467,-0.09667974,-0.031337924,-0.07138156,0,0.05429782,-0.018326556,-0.08192291,-0.091742635,-0.061455417,-0.007583952,-0.12309758,-0.04638391,-0.10206052,0,-0.095633835,-0.1965456,0.020189475,-0.023900574,0.15241556,-0.13964355,-0.07890618,-0.027973201,-0.058314137,-0.06894537,-0.053440105,0.003376076,-0.055034965,0.000932709
10089,-0.1432814,-0.07235963,-0.000356482,-0.044347864,-0.0717905,-0.025559694,-0.032543573,0,-0.038527567,0.017269747,-0.039646104,-0.07562386,-0.011067676,0.012155787,-0.13924515,0.058992103,-0.116144575,0,-0.049365256,-0.25680953,-0.023416635,-0.0294054,-0.007854119,0.0846098,-0.018444177,-0.004152785,-0.081053525,-0.07221889,-0.051763974,0.001423053,-0.053337417,-0.023616113
10090,-0.027339812,-0.17540108,-0.06640577,0.014432349,0.13006243,-0.00433499,0.064773954,0,0.04137305,-0.026262654,-0.04022572,-0.033840273,-0.057963673,0.06541257,0.005726868,-0.05256028,-0.09712276,0,-0.077001594,-0.21273544,-0.010284684,-0.0390379,-0.020249678,-0.18481125,0.052556302,-0.02108703,-0.01555387,-0.004438777,-0.040736545,-0.041869525,-0.031022487,0.2169259
10091,-0.06632427,-0.062483314,-0.09953285,-0.00249046,-0.08009927,-0.014947848,-0.073101304,0,-0.055615783,-0.019005313,-0.02842681,-0.0962893,-0.012479574,-0.3397252,-0.001428631,-0.09365962,-0.09562779,0,0.15166387,-0.23624861,-0.006406308,0.020014029,-0.012587965,-0.10820949,-0.04501641,-0.027493644,-0.007169684,-0.037284452,-0.005775543,0.009395963,-0.049061324,-0.054986298
10092,0.26972416,-0.06778491,0.044171166,-0.072429806,-0.04632005,-0.023100702,-0.05497183,0,0.076488584,0.000218283,0.018857535,0.07772655,0.069195576,0.2678528,-0.12393246,0.10178255,0.2285049,0,-0.018435378,-0.21573578,0.008110576,-0.008833917,-0.017028663,0.17429958,0.06688691,0.09646757,-0.029180804,0.029927585,0.098048925,0.03466643,-0.031471472,0.22761828
10093,-0.045553513,-0.01777529,0.062197182,0.019442826,-0.06383524,-0.007483244,0.04640702,0,-0.018699754,-0.014046887,0.001793609,-0.042827357,-0.022030786,0.07325427,0.053811096,-0.0770003,0.01816256,0,-0.017439842,-0.15209073,0.003194153,-0.000559562,-0.014199822,-0.092821926,0.06695931,-0.044154637,0.03777289,-0.037068527,-0.012955783,-0.033237353,0.2098158,0.000765152
10094,0.001217653,-0.05936414,0.00495314,-0.057006214,0.13843223,-0.03233786,-0.091001004,0,0.001280784,-0.03216402,-0.009737244,-0.056575227,0.01587731,-0.10773671,-0.108825825,-0.09047239,-0.061720677,0,-0.074719615,-0.34598613,0.010642394,0.003400181,-0.038283363,0.14467838,-0.027950806,-0.01586779,0.005875414,-0.08318258,-0.026127122,-0.025192574,0.19595818,-0.029289518
10095,-0.033721425,-0.07300808,0.006852496,-0.01718421,0.1548314,-0.009769368,-0.081775226,0,-0.01228353,-4.31E-05,-0.018991712,-0.00345866,-0.058680713,-0.42897284,0.013698953,-0.09602892,-0.0864228,0,-0.043470155,0.3352084,-0.01289486,-0.019462354,0.14531891,0.13348325,-0.025302201,-0.016918724,0.08350859,-0.012481645,0.074875474,0.016166955,-0.011323764,-0.01808334
10096,-0.07610727,-0.13957585,-0.08151554,-0.048332006,-0.044671692,-0.0168454,-0.011516213,0,0.007276694,0.002979291,-0.014902324,0.021893803,0.017215278,-0.27795592,-0.075154,-0.08422741,-0.0853009,0,0.2173298,-0.21318291,-0.009930968,-0.007859526,-0.018057425,-0.10739272,-0.013406189,-0.030062197,0.0782682,-0.051178273,-0.000639466,-0.020465545,0.17425467,-0.0026755
10097,0.05195104,-0.056902923,-0.017969273,-0.04874995,0.02153697,-0.024685865,-0.019534077,0,-0.04673952,-0.03154461,0.003758312,0.013944538,0.08367252,0.18383944,-0.031268395,-0.023350617,-0.053061236,0,0.26626763,-0.25658506,-0.004375539,-0.019904097,-0.04242885,-0.16834803,0.064932495,0.013434711,0.014165991,-0.06401519,-0.02838674,-0.001967128,-0.028510528,-0.12807915
10098,-0.15712045,-0.15897036,-0.09384668,0.031863254,-0.08571122,-0.03652999,0.048577435,0,-0.023151709,0.007845971,-0.06753116,-0.08465667,-0.0453421,0.004759112,-0.11037247,-0.06368508,-0.13243507,0,-0.006269791,-0.16511674,-0.026038524,-0.051081266,-0.034239016,-0.1724943,-0.019766249,-0.015373648,-0.04149244,-0.06823016,-0.046530392,-0.018482367,-0.05019175,-0.017256487
10099,-0.14768487,-0.03355327,0.000314401,0.021807548,-0.12924366,-0.025636679,-0.034925975,0,-0.04545449,-0.023645198,-0.050921183,-0.091761745,-0.06091399,0.26102814,-0.12116504,0.1388908,-0.12715614,0,-0.04019968,-0.094697475,-0.015717367,-0.04131032,-0.014047223,0.12645419,0.016924096,-0.041579187,-0.03135041,-0.015939865,-0.01816091,-0.002738046,0.15483737,-0.008364935
10100,-0.066051684,-0.070905335,0.11272588,0.03806053,0.1957964,0.00017926,-0.032372378,0,0.008742007,-0.000206707,-0.006470452,-0.05711302,0.027280213,0.06522782,0.08036726,-0.05077834,-0.021157002,0,-0.035406034,0.52977735,-0.015113085,-0.03207601,0.11005129,-0.22161315,-0.045752607,0.014818431,0.015773777,0.053075425,-0.023426637,-0.015887462,-0.03828397,-0.024271063
10101,0.003766405,0.3122389,0.017771522,-0.049682695,-0.003338202,-0.003668009,-0.07315964,0,0.10807577,0.010080576,-0.009075871,0.001606363,0.040497534,-0.08670855,0.019094845,-0.09748272,-0.07789758,0,0.19634502,-0.30657473,-0.009411328,-0.018121172,0.1219282,-0.16161466,-0.0157364,-0.005359493,0.002380162,-0.017625403,-0.026321841,0.018167864,-0.03325219,0.032379445
10102,-0.0493969,-0.06679261,-0.041842446,-0.018938933,0.11358409,-0.00477715,-0.033104226,0,-0.015165385,0.007651425,-0.003214628,-0.009304426,-0.04701195,-0.4932498,0.10738966,-0.12793687,-0.11107089,0,0.13624473,0.2412976,-0.017061977,-0.025433652,-0.016158685,0.16103275,-0.09836532,-0.05054702,0.061800558,0.01475011,0.055273924,0.019386275,-0.008711926,0.10041732
10103,-0.16167845,-0.06724865,0.07475386,-0.017648034,-0.09603701,-0.029390851,-0.06358627,0,-0.035620164,-0.025147695,-0.04658673,-0.08505669,-0.072414614,-0.3918573,0.06297524,-0.09761763,-0.14789437,0,-0.03869835,0.18468441,-0.027230168,-0.042335033,-0.035667885,-0.18608616,-0.04627114,-0.04809312,-0.044807933,-0.04504669,0.034409575,0.017026363,-0.0434855,0.10594584
10104,0.08963144,-0.06674772,-0.11821748,-0.065306954,0.089319825,0.010012389,-0.024043037,0,-0.035567664,-0.025293602,-0.028943358,0.053047154,-0.048460305,-0.3700134,-0.004226698,-0.107564524,-0.08424716,0,-0.078558035,-0.27905822,-0.001236057,-0.023782982,-0.055686045,-0.16390774,-0.0340641,-0.02888297,-0.06894759,-0.058453854,-0.034228988,-0.001224217,0.023094008,-0.1170997
10105,-0.082831286,-0.035727642,-0.001470988,0.10168713,0.09848018,0.010046845,0.110895194,0,-0.064217694,0.011330486,-0.010298834,0.017921314,-0.067018695,0.06456171,0.09904698,-0.114447765,-0.13079736,0,0.17217831,0.4082479,-0.008517132,-0.027651645,-0.04914463,-0.21412584,-0.01302883,-0.030333938,-0.01791778,-0.01468218,-0.000450698,0.00773151,-0.02128392,-0.06992168
10106,0.13673666,-0.05845384,0.0635336,0.000677516,0.15951656,0.074315034,-0.061083317,0,-0.026129838,0.001804112,0.072318084,0.41277516,0.030798413,0.001469507,0.10458197,-0.045768175,-0.011979297,0,0.007867604,-0.18859473,0.024520552,-0.02508164,-0.01572882,-0.14836605,0.02975432,0.013376858,0.05494133,0.33368918,0.019836377,0.005247577,-0.020005321,-0.10737405
10107,0.17687885,0.3874217,-0.00677427,-0.005032565,0.053863786,-0.011122795,-0.033985715,0,0.12695388,0.011648604,-0.012717501,-0.03213382,0.03346926,0.00032179,-0.127889,-0.028134718,0.20178345,0,-0.153354,-0.26957536,-7.80E-05,0.035138424,-0.02970763,-0.05742488,-0.009917382,0.010081868,-0.019460626,-0.05642078,0.03835406,0.009094787,-0.012002261,0.072201475
10108,-0.10132034,-0.042643525,-0.002436579,-0.061957482,-0.08773898,-0.012827107,-0.074026495,0,-0.029357685,-0.02528299,-0.032099493,-0.0472703,-0.04833938,-0.39104158,-0.059952244,-0.105743386,-0.12926763,0,-0.07718868,-0.2532421,-0.018272188,-0.023163436,-0.05389298,-0.14868614,-0.04249518,-0.040950723,-0.023572598,-0.073277295,-0.001625326,-0.008362874,0.167885,-0.06444494
10109,-0.114300996,0.2937543,0.02231983,-0.04235791,-0.12597266,-0.011223257,-0.004031027,0,-0.09619328,-0.027209641,-0.029955432,-0.038439956,0.008711109,0.10012713,0.038548566,-0.029401004,0.005990445,0,0.009453666,-0.22891967,-0.029401062,-0.041954096,-0.044886123,-0.18244019,-0.007875484,-0.006749842,-0.049056135,-0.018806636,-0.044518776,0.028365184,-0.053536672,-0.07751937
10110,-0.020123757,-0.037916288,-0.001730925,0.003591886,-0.08446287,0.004290431,-0.003196817,0,-0.04748201,-0.023789747,-0.036926966,-0.07792526,-0.025654932,-0.25195947,-0.06175693,-0.08872528,-0.09307403,0,-0.04941049,-0.19162026,0.02072297,0.004337165,-0.047063775,-0.12196327,-0.057189055,-0.027385412,-0.019713927,-0.037599765,-0.013814048,0.012808316,-0.05670741,-0.049661428
10111,-0.04219914,0.2130862,0.05073669,-0.006818429,0.050838515,0.023933986,-0.010168614,0,-0.024850523,0.007152035,-0.04471716,-0.045415193,-0.061524857,-0.34811458,0.012236505,-0.11298627,-0.09631475,0,-0.040466253,0.18313341,0.003396181,-0.014087494,-0.02245633,-0.12420973,-0.006884034,-0.047627147,0.00344513,-0.046153694,-0.033144526,-0.016403288,0.15523174,-0.007458333
10112,-0.14469725,-0.006375469,-0.042639025,0.094490364,0.0643343,-0.016875878,0.11451203,0,-0.06997457,-0.007433155,-0.06397546,-0.07991249,-0.056353003,-0.23435014,-0.107225485,-0.09190355,-0.15061344,0,0.094651796,0.31822696,-0.006129968,-0.025800032,-0.042495836,-0.14939517,-0.005989094,-0.047682248,-0.031581655,-0.08405848,-0.044089396,-0.052078783,-0.04723735,-0.100891955
10113,0.26318967,-0.18788299,0.08427432,0.000711569,0.13010213,0.044117913,-0.033688553,0,0.05749281,-0.00242833,0.06459856,0.34412974,0.005981897,0.13514812,0.17864989,0.06642169,0.026059322,0,0.24328624,-0.25018457,-0.02927368,0.06431131,-0.022949018,0.23526964,0.06991456,0.015024697,-0.021130906,0.05396516,0.05612218,0.02212807,0.005764575,-0.052407753
10114,0.057111807,-0.18596671,-0.028291358,-0.04284835,0.09261527,-0.021102907,-0.015202203,0,0.025163298,-0.032145802,0.008040255,0.0224254,0.058650073,0.17570868,-0.014682991,0.105512306,-0.033106092,0,0.23722556,-0.24426049,0.019278238,0.02983282,-0.025646776,0.22843184,-0.09371134,0.005998968,0.044408746,-0.056763545,-0.032387115,-0.018520782,0.17005372,-0.038212143
10115,-0.12018647,0.29987353,0.004698838,-0.05507729,-0.04289792,-0.006882036,0.004247721,0,0.19022332,0.011726942,-0.018798843,-0.057208262,-0.011730942,-0.38940495,0.02014712,-0.10478079,-0.043835435,0,0.08292103,-0.18941717,0.0200318,-0.028361127,-0.04791931,-0.15823087,0.023595737,-0.04818282,-0.046818998,-0.066342205,0.078855,0.026780158,-0.038033832,0.30028215
10116,-0.12371661,0.21530464,0.005129236,-0.051814686,-0.09601037,-0.026349604,0.034458443,0,-0.047906157,-0.014027669,-0.03609115,-0.06351417,-0.050259877,-0.39651522,-0.000267855,-0.044913407,-0.072271444,0,-0.118751705,-0.26352104,0.008860345,-0.01051,-0.018575368,0.13374852,-0.012839216,-0.039428465,0.032444887,-0.06303733,-0.014455015,-0.016366495,0.19065167,-0.043710045
10117,0.1648843,-0.06792146,-0.011400963,-0.07075047,0.12297735,-0.011843213,-0.11442616,0,-0.022724539,-0.008107452,-0.035345267,-0.039295975,0.004653159,-0.017601559,-0.13487807,0.047997877,0.17112356,0,-0.08702236,-0.37302986,-0.013767475,0.056870352,0.1354778,0.18387711,-0.08777819,-0.029416803,-0.013881681,-0.09151849,-0.0522153,-0.02338711,-0.03800552,-0.066793784
10118,-0.16753575,0.27428734,-0.078774325,-0.028557414,-0.0993996,-0.031766437,-0.046100546,0,-0.10353174,0.008665186,-0.038468875,-0.07621012,0.012776014,-0.03828812,-0.01965616,-0.08129542,-0.101693384,0,-0.04456165,-0.26344114,-0.008006873,-0.04139609,0.1248759,-0.17591657,-0.0583299,-0.013136603,-0.03195363,-0.07112621,-0.004760441,0.009172468,-0.03779102,-0.087083526
10119,-0.12888592,-0.064346254,0.07187262,0.03587162,0.092856355,-0.011105849,-0.027977,0,-0.09923343,-0.023800032,-0.04193886,-0.07347892,-0.06721556,0.29302603,0.098989375,0.2874182,-0.09652838,0,-0.038362183,0.5989626,-0.015337138,-0.02766978,-0.0163951,0.16341145,-0.03746685,-0.01157537,0.052313343,0.008687511,0.005229716,0.012535646,-0.029680777,-0.1061951
10120,-0.042367164,-0.13710812,0.021383364,-0.050984565,-0.07148283,0.054419026,-0.011492834,0,-0.07431686,0.005450992,0.003627676,-0.001645165,-0.018494083,-0.33469444,0.119561344,-0.048654105,-0.10866625,0,0.14272445,-0.24450603,-0.006107509,0.002924676,-0.04465914,0.11156996,-0.04105632,-0.02558254,-0.006543721,-0.021636322,-0.017691405,-0.012529611,0.13493253,-0.10346565
10121,-0.1350677,-0.15408093,-0.09047926,0.024146415,-0.115790635,-0.020439656,0.11604094,0,-0.01161852,0.015800813,0.020318644,-0.054375276,0.034012236,0.14184885,-0.024454994,0.03254622,0.016243314,0,0.16306147,-0.12898809,-0.00120936,-0.025654461,-0.03377801,-0.1447258,-0.05072169,-0.00237189,-0.019102381,-0.04427508,-0.028028337,-0.03286398,0.023082394,-0.017995926
10122,0.138623,-0.16732712,-0.09121931,-0.048200704,0.08372712,0.000100715,0.073292,0,0.022090908,-0.002763923,-0.025402954,0.10450383,-0.024856338,-0.39638492,0.1369856,-0.044318497,-0.011392666,0,-0.07421493,-0.27087557,0.02039468,0.008182926,0.13277578,0.18549447,-0.037180852,-0.000707913,-0.002180521,0.05029661,-0.032680657,-0.020292178,-0.028285477,-0.0964513
10123,-0.025738126,-0.14463112,0.038326323,0.003448771,0.09858319,0.002920064,-0.060655873,0,0.014767495,0.005601813,-0.005370244,-0.028777637,-0.03591087,-0.28259334,0.035557605,-0.09174535,-0.10251181,0,-0.020978656,0.32462636,0.012562322,-0.010352525,-0.007752306,-0.1356341,-0.020529687,-0.017895166,0.044456575,0.03339769,-0.011934924,-0.006494775,0.13516743,-0.054718345
10124,0.12795433,-0.18975975,-0.08995558,-0.045940485,0.004934085,0.065806195,-0.053462435,0,0.10440962,0.00178522,0.06771794,0.3346797,0.038363747,0.17933066,0.07141464,-0.031226234,-0.0820955,0,-0.04702338,-0.23603375,-0.019595614,-0.007394883,-0.032252554,-0.17961226,0.03588601,0.019775636,-0.028736612,0.0407768,-0.0204531,-0.001045679,-0.034075808,0.008508565
10125,0.1177481,-0.07160648,0.004829877,-0.038870074,-0.00837765,-0.010405025,-0.03910983,0,-0.007522624,-0.013702214,-0.04963172,-0.07035536,-0.053926714,0.016905377,-0.03568535,0.060253587,0.03476026,0,-0.044824004,-0.25600144,-0.009774423,0.046632927,-0.04515874,0.21724513,-0.021505952,-0.023840148,-0.036445532,-0.092515476,-0.064029515,-0.0204354,-0.04356974,-0.049263544
10126,-0.03306957,-0.03397949,-0.046019062,-0.020005058,-0.0769197,0.017148815,-0.019156923,0,-0.083805114,0.011478221,-0.03992172,-0.07280653,-0.06638538,-0.3301694,0.013229235,-0.07810292,-0.088367544,0,-0.06922039,0.23101805,-0.014776787,0.01018237,-0.02298057,-0.11055918,0.011518274,-0.04429164,-0.075337484,-0.006466578,-0.018180031,-0.001895854,-0.066989385,-0.067392245
10127,-0.14209807,-0.053280327,0.10301561,0.11327062,-0.06040355,-0.033701144,-0.025156327,0,-0.001643344,-0.021860005,-0.052081667,-0.077526525,-0.064583786,0.055164546,-0.11683671,-0.11241453,-0.13038628,0,-0.047659654,0.407718,-0.018674344,-0.033273335,-0.04611279,-0.16879147,-0.06373418,-0.012498716,-0.03812889,-0.052675974,0.03275336,0.020301111,-0.039007015,0.14692293
10128,-0.04035281,-0.029453605,0.003024555,0.14787511,-0.1236058,0.016197616,0.14942767,0,-0.05607919,-0.006270236,-0.026112867,0.24772316,-0.04020737,0.33121714,-0.056851707,0.055497218,-0.14372174,0,-0.029747974,0.50235444,-0.030523451,-0.032058317,0.061277986,-0.18955727,0.011273745,-0.019451667,-0.011836504,0.012578269,-0.023092613,0.001783678,-0.048137624,-0.075421475
10129,0.09462418,-0.060844663,-0.07388118,-0.05662156,0.1295516,-0.003254948,-0.030250674,0,0.25397897,0.006014064,0.030693788,0.023821585,0.0850445,0.16124542,0.003408522,-0.07096714,0.15641792,0,-0.00621234,-0.30222273,-0.01831173,-0.011355053,-0.030313676,-0.15994707,0.06025339,0.08721729,0.028390681,0.03185648,0.11098033,0.011092952,0.004055287,0.38982335
10130,0.11823389,-0.0614521,0.018432414,0.058696914,0.18255354,-0.011940432,-0.00448564,0,0.127219,0.007710333,0.024832128,0.081441514,0.11074882,0.34626847,0.025367023,0.25217554,0.21901272,0,0.06397774,0.78398424,-0.012229241,0.011196332,-0.018154807,0.20774198,0.069397874,0.0456561,0.11599691,0.03402828,0.035943,0.008626008,-0.006351339,0.029524729
10131,-0.1051145,-0.050838284,0.027117206,-0.056844845,-0.066355996,-0.011627997,-0.000613424,0,-0.02986893,0.008096994,-0.013665862,-0.045861468,-0.044816773,-0.2893407,0.051793512,-0.08786446,-0.09086778,0,-0.1432129,-0.23310125,-0.009766695,-0.014905528,-0.024087619,-0.08791739,-0.038996097,-0.03412643,-0.00624014,-0.03303691,-0.009108329,-0.006168354,0.17835686,-0.011872072
10132,-0.10610393,0.20750959,0.02396454,-0.023422,-0.019580554,0.022976506,-0.05468688,0,-0.08410373,-0.007951438,-0.00766018,-0.00898249,-0.017021757,-0.36837393,0.11506199,0.072260365,-0.11467553,0,0.16002825,0.33856973,-0.001642655,-0.003202185,-0.06402282,0.10169342,-0.029641189,-0.052165586,0.036861367,-0.008783099,0.000306991,0.013027127,-0.04266099,-0.098384425
10133,0.009303938,0.38928285,0.047297686,0.042658403,-0.04107988,-0.013124461,0.14961249,0,-0.04009338,-0.015358051,0.00258852,-0.022508364,0.03958215,0.33120272,0.005248113,0.016903989,0.0138834,0,-0.01523084,-0.100317664,0.018533368,-0.013147084,-0.01084159,-0.116271764,0.040611725,0.052478686,-0.060013305,0.017244657,0.04706586,0.02687277,-0.026747683,-0.07883385
10134,0.14718294,0.24585031,-0.06919921,0.06435717,-0.04319091,-0.014542209,-0.036557753,0,-0.06957558,-0.013853445,-0.015826393,-0.06152656,0.038301647,0.40727612,-0.16887294,0.19248177,0.28053233,0,-0.16031606,0.6757536,-0.003663357,0.050255414,-0.029069379,0.21130964,0.033234343,-0.001772729,-0.026175544,0.02532026,-0.07513974,-0.019188438,-0.068866014,-0.10604475
10135,0.123320006,0.23958732,0.0027608,-0.055555314,0.13366066,0.020996576,-0.00866334,0,-0.003649116,-0.000991514,0.01977563,0.013753455,0.038965896,0.1540619,-0.11806854,-0.029400537,0.043384533,0,-0.05325787,-0.24919495,0.008611023,0.057312,-0.024889138,0.21981311,0.056729495,-0.002166541,0.013778721,-0.033383056,-0.048510443,-0.042816535,0.031112837,-0.15605038
10136,-0.09502984,0.33862331,0.013327828,-0.051057935,0.12525248,-0.028632324,-0.0475531,0,-0.012219292,0.011220585,-0.03252552,-0.102586046,0.021915248,0.13895449,-0.15632598,-0.036346983,-0.0865917,0,0.004432036,-0.21495205,-0.016785689,-0.03542257,-0.037456743,-0.17023005,-0.056063335,0.008851609,-0.012100825,-0.06425995,0.09146167,0.020247607,-0.024723506,0.13574482
10137,0.045009777,-0.17031985,0.030504694,0.013252101,-0.109153934,-0.04036467,-0.06413472,0,-0.044775628,0.006032323,-0.02583955,-0.08127705,0.0203156,0.10026474,-0.11588436,0.035292923,0.047688305,0,-0.092871815,-0.17227194,0.00338024,0.00193634,-0.039379965,-0.1360977,-0.006493557,0.005972859,-0.04123788,-0.10085171,-0.033404827,0.006046611,-0.048257526,-0.11010816
10138,-0.10527836,-0.053074915,-0.08826415,0.028481776,-0.07179238,0.004086488,0.0661213,0,-0.001579269,-0.009676628,-0.024239203,-0.07311952,-0.035974007,-0.012124225,0.06129152,-0.08845258,-0.13373907,0,-0.06639039,-0.17189641,0.002354988,-0.02941881,-0.055624068,-0.19507436,-0.034642998,-0.024971398,-0.08321001,-0.052318394,-0.024490382,-0.049232084,-0.038672037,-0.046180878
10139,0.20644392,-0.06629775,0.044993352,-0.015567061,-0.032026634,-0.005536567,-0.04057807,0,0.08060601,0.011843097,0.030488621,0.060877424,0.05040907,0.010298196,0.05031309,-0.028592732,0.08244939,0,-0.04680899,-0.24884707,0.024242068,0.07365173,-0.024930436,0.23639911,-0.058118846,0.05745285,-0.039327808,-0.010760643,0.0981167,0.026745664,-0.030888874,0.21745194
10140,-0.1540542,0.22963706,-0.06540556,0.006553076,-0.021995923,-0.03856189,0.06998225,0,-0.097378954,0.008165189,-0.05856128,-0.088723354,-0.056989733,0.04366629,-0.1296854,-0.056443468,-0.14567412,0,-0.079756744,-0.19594237,0.010665674,-0.03932015,-0.045906547,-0.176225,0.042445652,-0.024161896,-0.04524868,-0.101452306,-0.06326132,0.005250122,-0.047334574,-0.11269979
10141,0.0725462,-0.048180416,0.014784017,-0.011427391,-0.002097995,0.006635306,-0.002841061,0,0.001265317,0.009440112,-0.048732627,0.02457299,-0.07920714,-0.34724718,-0.0808466,-0.08507851,-0.11517647,0,-0.0808518,0.25097293,-0.004382855,-0.02024007,-0.018063098,-0.12578575,-0.022846285,-0.031104892,-0.009782627,0.024633814,-0.05107712,-0.020388821,-0.049561802,-0.060257927
